txn_id,district,region,merchant_category,txn_amount_mwk,txn_hour,txn_count_last_24h,device_changes_last_30d,distance_from_home_km,is_known_anomaly
T01946,Zomba,Southern,Airtime,5409.58,10,3,0,0.0,0
T01947,Zomba,Southern,Restaurant,10138.93,15,2,2,55.35,0
T01948,Mangochi,Southern,Pharmacy,5487.7,17,4,2,25.04,0
T01949,Dedza,Central,Grocery,13793.71,12,4,1,0.0,0
T01950,Blantyre,Southern,Pharmacy,13252.52,17,3,0,17.08,0
T01951,Kasungu,Central,Hardware,14762.92,16,3,1,16.07,0
T01952,Mangochi,Southern,Airtime,23713.0,18,2,0,10.77,0
T01953,Mzimba,Northern,Restaurant,12324.71,12,7,0,19.59,0
T01954,Zomba,Southern,Restaurant,30855.99,21,1,1,15.65,0
T01955,Mzuzu,Northern,Grocery,14800.55,21,3,1,16.95,0
T01956,Dedza,Central,Grocery,46873.06,13,4,1,16.62,0
T01957,Salima,Central,Fuel,9750.4,11,2,1,35.06,0
T01958,Mzimba,Northern,Restaurant,45579.13,12,1,1,0.0,0
T01959,Mzuzu,Northern,Grocery,5250.15,14,4,0,19.19,0
T01960,Blantyre,Southern,Fuel,102404.95,14,4,2,0.0,0
T01961,Rumphi,Northern,Grocery,16194.93,20,3,0,39.33,0
T01962,Mzuzu,Northern,Airtime,13668.12,17,1,3,53.86,0
T01963,Thyolo,Southern,Grocery,6899.93,13,5,1,0.0,0
T01964,Salima,Central,Pharmacy,22042.93,17,4,0,0.0,0
T01965,Mzuzu,Northern,Grocery,12501.18,10,5,1,19.22,0
T01966,Kasungu,Central,Fuel,16884.55,12,4,2,38.03,0
T01967,Zomba,Southern,Fuel,10376.51,15,1,2,10.97,0
T01968,Salima,Central,Fuel,29128.04,20,5,1,26.58,0
T01969,Mangochi,Southern,Hardware,26443.99,8,3,2,13.24,0
T01970,Mzuzu,Northern,Grocery,3868.57,15,2,2,33.42,0
T01971,Mzimba,Northern,Restaurant,21703.03,12,2,2,42.16,0
T01972,Mangochi,Southern,Airtime,4452.53,15,2,1,37.06,0
T01973,Karonga,Northern,Grocery,27891.05,13,3,1,0.0,0
T01974,Karonga,Northern,Airtime,13029.81,21,5,1,5.81,0
T01975,Salima,Central,Airtime,7363.62,8,4,1,52.79,0
T01976,Kasungu,Central,Fuel,20353.91,16,5,0,11.14,0
T01977,Salima,Central,Fuel,28057.87,17,2,1,0.0,0
T01978,Zomba,Southern,Grocery,7821.04,19,1,0,0.0,0
T01979,Lilongwe,Central,Restaurant,35527.69,14,3,2,36.32,0
T01980,Kasungu,Central,Grocery,11569.35,21,4,0,0.0,0
T01981,Blantyre,Southern,Airtime,64978.19,9,4,2,0.0,0
T01982,Kasungu,Central,Grocery,9350.3,18,1,3,38.14,0
T01983,Mzimba,Northern,Hardware,8313.14,7,1,1,30.05,0
T01984,Blantyre,Southern,Hardware,29102.14,17,1,0,41.97,0
T01985,Blantyre,Southern,Hardware,38297.86,11,3,0,40.62,0
T01986,Zomba,Southern,Restaurant,5273.7,6,8,2,37.48,0
T01987,Dedza,Central,Fuel,9432.14,9,1,0,12.7,0
T01988,Mangochi,Southern,Restaurant,15096.73,19,6,3,9.48,0
T01989,Mangochi,Southern,Grocery,22721.28,13,2,2,0.0,0
T01990,Mzuzu,Northern,Restaurant,13569.5,18,4,0,18.51,0
T01991,Mzimba,Northern,Fuel,26767.03,13,4,1,0.0,0
T01992,Rumphi,Northern,Restaurant,299525.85,23,32,9,809.93,1
T01993,Thyolo,Southern,Grocery,37394.48,21,4,1,20.76,0
T01994,Lilongwe,Central,Grocery,15472.56,7,2,3,32.73,0
T01995,Zomba,Southern,Airtime,7603.22,11,1,0,0.0,0
T01996,Lilongwe,Central,Grocery,15952.54,10,4,1,6.97,0
T01997,Mzimba,Northern,Grocery,8079.19,11,5,2,0.0,0
T01998,Salima,Central,Pharmacy,26772.8,17,2,0,22.95,0
T01999,Thyolo,Southern,Fuel,9827.46,10,1,2,41.54,0
T02000,Lilongwe,Central,Grocery,4242.76,12,3,3,0.0,0
T02001,Mzimba,Northern,Pharmacy,16385.61,17,4,4,13.73,0
T02002,Mangochi,Southern,Restaurant,17048.99,10,3,0,7.43,0
T02003,Mangochi,Southern,Restaurant,13114.23,20,4,0,0.0,0
T02004,Mzimba,Northern,Grocery,9069.77,15,6,0,54.02,0
T02005,Zomba,Southern,Airtime,10801.84,10,2,1,73.26,0
T02006,Rumphi,Northern,Grocery,29325.58,15,3,0,9.81,0
T02007,Zomba,Southern,Pharmacy,14525.88,18,5,0,28.57,0
T02008,Kasungu,Central,Hardware,41850.51,18,3,4,0.0,0
T02009,Blantyre,Southern,Pharmacy,28492.28,21,2,0,6.44,0
T02010,Dedza,Central,Airtime,38882.58,10,1,1,0.0,0
T02011,Blantyre,Southern,Airtime,32017.83,19,4,1,44.2,0
T02012,Mzuzu,Northern,Fuel,53351.7,8,1,0,15.28,0
T02013,Salima,Central,Grocery,16235.93,12,3,1,0.0,0
T02014,Zomba,Southern,Hardware,14576.79,17,3,0,14.65,0
T02015,Dedza,Central,Grocery,36541.99,7,7,0,21.21,0
T02016,Zomba,Southern,Pharmacy,5962.58,6,3,1,18.35,0
T02017,Zomba,Southern,Airtime,4028.46,6,4,2,38.66,0
T02018,Dedza,Central,Grocery,19323.42,9,2,2,13.98,0
T02019,Thyolo,Southern,Airtime,3952.11,15,5,1,19.89,0
T02020,Zomba,Southern,Pharmacy,35047.8,8,2,0,0.0,0
T02021,Karonga,Northern,Fuel,23016.89,11,3,0,31.07,0
T02022,Lilongwe,Central,Hardware,8307.37,18,3,1,3.43,0
T02023,Thyolo,Southern,Grocery,15260.21,13,1,0,0.0,0
T02024,Rumphi,Northern,Airtime,26960.48,14,3,2,41.24,0
T02025,Karonga,Northern,Pharmacy,7393.38,15,3,1,42.08,0
T02026,Rumphi,Northern,Hardware,26955.5,17,3,1,62.13,0
T02027,Mzuzu,Northern,Hardware,24225.24,9,5,0,13.42,0
T02028,Lilongwe,Central,Fuel,5605.99,13,4,3,0.0,0
T02029,Salima,Central,Grocery,19288.64,16,2,1,0.0,0
T02030,Karonga,Northern,Fuel,65665.04,12,3,0,52.5,0
T02031,Mzuzu,Northern,Pharmacy,36026.14,9,4,1,43.3,0
T02032,Thyolo,Southern,Grocery,37829.54,15,2,0,22.71,0
T02033,Blantyre,Southern,Grocery,17209.74,21,3,1,0.0,0
T02034,Salima,Central,Grocery,19300.6,13,1,2,0.0,0
T02035,Mzimba,Northern,Hardware,36409.14,17,4,1,11.81,0
T02036,Zomba,Southern,Restaurant,4362.2,10,5,1,0.0,0
T02037,Salima,Central,Grocery,43406.28,9,3,2,6.58,0
T02038,Mzuzu,Northern,Fuel,33212.34,19,4,1,46.7,0
T02039,Lilongwe,Central,Pharmacy,17871.45,6,6,1,1.4,0
T02040,Blantyre,Southern,Grocery,4248.53,6,2,2,0.0,0
T02041,Mzimba,Northern,Fuel,16817.57,10,2,0,12.93,0
T02042,Salima,Central,Grocery,40117.02,16,1,1,14.33,0
T02043,Rumphi,Northern,Restaurant,35585.76,12,4,2,0.0,0
T02044,Mzimba,Northern,Fuel,10309.13,9,3,1,29.05,0
T02045,Rumphi,Northern,Grocery,15566.27,10,1,1,33.96,0
T02046,Rumphi,Northern,Grocery,3994.76,21,5,1,23.73,0
T02047,Mangochi,Southern,Airtime,10135.63,10,1,1,16.4,0
T02048,Mangochi,Southern,Airtime,551452.17,3,37,10,917.63,1
T02049,Karonga,Northern,Pharmacy,84717.12,13,4,0,0.0,0
T02050,Salima,Central,Grocery,25012.11,18,1,1,14.31,0
T02051,Dedza,Central,Airtime,8801.77,19,4,0,45.62,0
T02052,Lilongwe,Central,Restaurant,9357.82,12,1,0,0.0,0
T02053,Mzimba,Northern,Airtime,15692.67,11,2,0,0.0,0
T02054,Dedza,Central,Airtime,4963.2,17,4,0,58.45,0
T02055,Mangochi,Southern,Hardware,8718.66,17,1,3,0.0,0
T02056,Zomba,Southern,Grocery,4708.33,9,2,1,0.0,0
T02057,Karonga,Northern,Pharmacy,7884.48,19,3,1,0.0,0
T02058,Mangochi,Southern,Grocery,42102.53,19,7,0,0.0,0
T02059,Rumphi,Northern,Fuel,41593.39,18,1,1,2.01,0
T02060,Blantyre,Southern,Grocery,57486.86,8,4,1,0.0,0
T02061,Karonga,Northern,Restaurant,4981.28,16,3,1,0.0,0
T02062,Kasungu,Central,Restaurant,22040.15,10,5,0,34.68,0
T02063,Karonga,Northern,Fuel,18920.45,16,2,3,53.55,0
T02064,Blantyre,Southern,Grocery,9739.08,9,1,0,22.45,0
T02065,Rumphi,Northern,Fuel,14523.3,7,1,0,9.92,0
T02066,Blantyre,Southern,Fuel,22789.51,19,2,0,43.59,0
T02067,Zomba,Southern,Grocery,12383.83,16,5,0,49.26,0
T02068,Zomba,Southern,Restaurant,36277.85,14,1,0,9.8,0
T02069,Kasungu,Central,Grocery,19726.08,18,1,0,34.7,0
T02070,Mzuzu,Northern,Fuel,345236.29,1,17,7,649.19,1
T02071,Mangochi,Southern,Grocery,8588.12,18,2,1,11.36,0
T02072,Karonga,Northern,Fuel,12997.16,19,3,1,26.32,0
T02073,Mzuzu,Northern,Airtime,9526.93,21,9,1,5.85,0
T02074,Salima,Central,Hardware,1123998.67,23,22,4,1058.35,1
T02075,Karonga,Northern,Fuel,67639.84,17,1,2,64.33,0
T02076,Dedza,Central,Grocery,26898.66,7,5,2,0.0,0
T02077,Mzimba,Northern,Hardware,12760.57,15,1,0,1.12,0
T02078,Mzimba,Northern,Grocery,15378.43,19,1,1,49.18,0
T02079,Rumphi,Northern,Restaurant,20874.51,15,2,0,25.55,0
T02080,Dedza,Central,Grocery,23657.83,19,3,0,32.7,0
T02081,Thyolo,Southern,Restaurant,22537.43,18,5,1,5.84,0
T02082,Rumphi,Northern,Fuel,8229.9,10,2,3,0.0,0
T02083,Karonga,Northern,Airtime,4315.38,19,4,1,9.58,0
T02084,Lilongwe,Central,Grocery,16583.39,13,7,2,16.3,0
T02085,Blantyre,Southern,Grocery,29472.62,16,2,2,16.98,0
T02086,Mangochi,Southern,Grocery,17264.17,20,6,1,15.9,0
T02087,Blantyre,Southern,Restaurant,7955.02,7,3,0,0.0,0
T02088,Blantyre,Southern,Grocery,10866.54,10,1,0,10.37,0
T02089,Kasungu,Central,Restaurant,29954.52,19,1,1,13.02,0
T02090,Rumphi,Northern,Hardware,45011.28,7,2,2,0.0,0
T02091,Thyolo,Southern,Hardware,60751.14,21,5,1,0.0,0
T02092,Kasungu,Central,Pharmacy,216925.82,3,19,3,1115.78,1
T02093,Mzuzu,Northern,Pharmacy,11093.03,13,1,0,0.0,0
T02094,Blantyre,Southern,Grocery,38228.13,10,3,1,32.19,0
T02095,Rumphi,Northern,Airtime,7700.07,20,1,2,22.89,0
T02096,Kasungu,Central,Fuel,27076.13,17,5,1,29.74,0
T02097,Karonga,Northern,Hardware,118341.14,16,4,1,14.0,0
T02098,Dedza,Central,Restaurant,12949.16,10,3,2,0.0,0
T02099,Salima,Central,Fuel,42980.69,7,1,0,18.46,0
T02100,Lilongwe,Central,Fuel,17727.78,17,3,2,41.8,0
T02101,Thyolo,Southern,Fuel,14995.96,11,1,1,31.25,0
T02102,Mzuzu,Northern,Pharmacy,17004.9,8,1,2,39.18,0
T02103,Thyolo,Southern,Hardware,19650.8,13,2,1,30.17,0
T02104,Mangochi,Southern,Fuel,16857.16,20,5,0,15.38,0
T02105,Mzimba,Northern,Fuel,11635.58,19,4,2,0.0,0
T02106,Mzuzu,Northern,Airtime,5280.94,12,3,1,12.9,0
T02107,Lilongwe,Central,Airtime,8386.54,15,2,2,1.14,0
T02108,Rumphi,Northern,Grocery,30159.69,10,2,0,11.27,0
T02109,Thyolo,Southern,Airtime,16144.89,13,2,0,30.44,0
T02110,Zomba,Southern,Grocery,4737.89,16,3,1,35.87,0
T02111,Thyolo,Southern,Fuel,7842.74,15,1,1,25.84,0
T02112,Kasungu,Central,Airtime,18526.35,21,1,2,42.67,0
T02113,Lilongwe,Central,Hardware,5808.95,14,3,0,15.01,0
T02114,Zomba,Southern,Fuel,25717.86,9,3,1,3.99,0
T02115,Lilongwe,Central,Grocery,18310.18,17,7,1,12.68,0
T02116,Lilongwe,Central,Grocery,17268.71,14,7,2,36.42,0
T02117,Zomba,Southern,Airtime,22243.58,21,2,3,0.0,0
T02118,Kasungu,Central,Fuel,4813.62,21,1,1,0.0,0
T02119,Zomba,Southern,Fuel,31811.65,15,3,1,0.58,0
T02120,Dedza,Central,Grocery,31307.94,10,3,0,35.91,0
T02121,Zomba,Southern,Grocery,9976.64,16,7,0,49.76,0
T02122,Mzuzu,Northern,Hardware,20483.53,19,2,1,4.16,0
T02123,Mzuzu,Northern,Grocery,13090.94,10,3,1,77.34,0
T02124,Salima,Central,Hardware,16902.54,7,2,1,29.93,0
T02125,Lilongwe,Central,Restaurant,26394.1,10,2,2,34.82,0
T02126,Blantyre,Southern,Fuel,23057.97,13,3,1,60.98,0
T02127,Zomba,Southern,Restaurant,24541.24,7,2,0,3.88,0
T02128,Kasungu,Central,Fuel,25383.11,16,3,1,31.21,0
T02129,Mzuzu,Northern,Restaurant,16510.93,15,1,0,15.32,0
T02130,Salima,Central,Fuel,49682.83,14,3,1,13.39,0
T02131,Karonga,Northern,Airtime,20433.73,7,6,0,0.0,0
T02132,Mangochi,Southern,Restaurant,18845.43,17,3,0,40.03,0
T02133,Blantyre,Southern,Hardware,148917.86,2,32,6,676.68,1
T02134,Thyolo,Southern,Grocery,10464.21,17,3,2,0.0,0
T02135,Mzuzu,Northern,Pharmacy,17487.92,10,5,1,33.46,0
T02136,Dedza,Central,Hardware,14505.29,14,5,1,54.45,0
T02137,Rumphi,Northern,Grocery,35289.87,17,1,0,14.96,0
T02138,Zomba,Southern,Restaurant,12922.56,14,2,1,0.0,0
T02139,Karonga,Northern,Airtime,18705.27,8,5,1,47.85,0
T02140,Blantyre,Southern,Grocery,61221.41,16,3,0,33.92,0
T02141,Rumphi,Northern,Grocery,47224.45,10,1,2,0.0,0
T02142,Dedza,Central,Hardware,32489.61,8,3,0,58.18,0
T02143,Salima,Central,Fuel,16960.53,20,5,2,0.0,0
T02144,Kasungu,Central,Grocery,12454.22,6,4,1,13.22,0
T02145,Karonga,Northern,Grocery,10163.11,11,2,0,24.28,0
T02146,Blantyre,Southern,Fuel,3477.39,15,5,2,35.01,0
T02147,Lilongwe,Central,Grocery,26461.72,9,2,0,0.0,0
T02148,Salima,Central,Airtime,29964.22,12,1,0,0.0,0
T02149,Rumphi,Northern,Airtime,39815.89,12,3,2,17.89,0
T02150,Zomba,Southern,Grocery,14199.53,10,1,0,0.0,0
T02151,Karonga,Northern,Airtime,22896.19,13,3,1,32.57,0
T02152,Zomba,Southern,Grocery,24536.18,8,3,1,52.66,0
T02153,Mzimba,Northern,Grocery,3762.75,15,6,1,8.32,0
T02154,Salima,Central,Grocery,2937.95,11,3,1,18.24,0
T02155,Blantyre,Southern,Pharmacy,3014.9,12,2,0,20.37,0
T02156,Thyolo,Southern,Fuel,51512.31,11,3,0,0.0,0
T02157,Mzuzu,Northern,Grocery,4485.89,7,2,0,22.87,0
T02158,Dedza,Central,Grocery,178925.22,7,5,1,18.41,0
T02159,Zomba,Southern,Grocery,17617.52,15,5,0,0.0,0
T02160,Mzimba,Northern,Fuel,353661.78,3,23,5,929.83,1
T02161,Blantyre,Southern,Restaurant,23126.47,17,1,2,0.0,0
T02162,Mzimba,Northern,Grocery,56834.81,17,7,1,18.38,0
T02163,Karonga,Northern,Restaurant,62181.37,8,2,1,23.17,0
T02164,Karonga,Northern,Grocery,68124.0,10,1,2,0.0,0
T02165,Dedza,Central,Grocery,20043.97,15,2,0,12.69,0
T02166,Blantyre,Southern,Fuel,6162.06,8,2,0,0.0,0
T02167,Lilongwe,Central,Grocery,17400.19,10,4,2,26.57,0
T02168,Blantyre,Southern,Airtime,9579.68,15,2,1,36.3,0
T02169,Blantyre,Southern,Grocery,11233.9,8,1,2,39.07,0
T02170,Karonga,Northern,Restaurant,68268.74,16,5,3,0.0,0
T02171,Rumphi,Northern,Restaurant,16995.98,10,2,0,34.89,0
T02172,Salima,Central,Grocery,9350.05,13,2,1,8.95,0
T02173,Mzimba,Northern,Grocery,20905.77,12,3,3,0.98,0
T02174,Kasungu,Central,Airtime,21942.45,6,3,2,25.34,0
T02175,Karonga,Northern,Hardware,13984.68,21,2,1,3.22,0
T02176,Mzimba,Northern,Grocery,42507.35,11,1,1,0.0,0
T02177,Kasungu,Central,Grocery,31116.71,11,3,2,0.75,0
T02178,Karonga,Northern,Hardware,23184.54,6,2,1,55.16,0
T02179,Mzuzu,Northern,Grocery,15671.36,17,1,0,14.88,0
T02180,Karonga,Northern,Airtime,3758.73,16,3,1,10.39,0
T02181,Mangochi,Southern,Grocery,45353.71,11,3,0,43.69,0
T02182,Mangochi,Southern,Pharmacy,12125.63,7,2,0,0.0,0
T02183,Kasungu,Central,Grocery,31259.93,8,6,0,0.0,0
T02184,Thyolo,Southern,Airtime,22051.39,20,3,2,43.98,0
T02185,Zomba,Southern,Fuel,20032.95,12,3,1,0.0,0
T02186,Lilongwe,Central,Grocery,5157.97,15,8,1,30.86,0
T02187,Karonga,Northern,Grocery,67629.46,7,1,1,0.0,0
T02188,Zomba,Southern,Grocery,12430.29,6,7,1,0.0,0
T02189,Rumphi,Northern,Pharmacy,6259.35,20,2,0,0.0,0
T02190,Dedza,Central,Grocery,46861.67,7,1,2,39.13,0
T02191,Rumphi,Northern,Grocery,22052.49,11,4,3,46.0,0
T02192,Thyolo,Southern,Grocery,9995.82,20,4,1,0.0,0
T02193,Salima,Central,Fuel,18409.7,12,1,0,56.83,0
T02194,Mangochi,Southern,Grocery,5948.5,18,1,1,0.0,0
T02195,Zomba,Southern,Restaurant,12661.04,17,6,2,0.0,0
T02196,Dedza,Central,Airtime,37869.55,10,3,0,0.0,0
T02197,Dedza,Central,Fuel,45699.17,6,4,1,18.01,0
T02198,Blantyre,Southern,Airtime,12784.04,18,6,0,0.0,0
T02199,Thyolo,Southern,Fuel,33674.89,7,1,1,20.06,0
T02200,Mangochi,Southern,Airtime,18362.26,7,6,0,0.0,0
T02201,Lilongwe,Central,Hardware,22948.98,7,3,2,16.76,0
T02202,Kasungu,Central,Fuel,24327.16,21,4,1,0.0,0
T02203,Kasungu,Central,Restaurant,42211.87,10,8,1,45.6,0
T02204,Thyolo,Southern,Fuel,7642.96,14,1,1,37.31,0
T02205,Thyolo,Southern,Restaurant,52745.5,9,5,0,0.0,0
T02206,Mzuzu,Northern,Pharmacy,11525.64,12,6,1,36.19,0
T02207,Karonga,Northern,Grocery,33140.25,16,6,0,32.76,0
T02208,Kasungu,Central,Grocery,24419.55,13,3,2,0.0,0
T02209,Dedza,Central,Fuel,6158.14,13,4,3,75.74,0
T02210,Mzuzu,Northern,Restaurant,20561.74,20,7,2,10.78,0
T02211,Mzimba,Northern,Hardware,9070.58,11,3,1,71.84,0
T02212,Thyolo,Southern,Fuel,15518.36,20,4,1,62.95,0
T02213,Dedza,Central,Grocery,7375.98,12,4,2,17.02,0
T02214,Kasungu,Central,Grocery,17489.9,11,3,1,37.33,0
T02215,Salima,Central,Grocery,19054.93,15,3,2,0.0,0
T02216,Mangochi,Southern,Restaurant,60992.86,0,24,4,939.82,1
T02217,Kasungu,Central,Airtime,77468.04,17,2,1,0.0,0
T02218,Blantyre,Southern,Hardware,4871.23,10,3,0,32.05,0
T02219,Karonga,Northern,Fuel,17627.99,9,1,0,42.0,0
T02220,Salima,Central,Grocery,21714.12,8,3,0,7.42,0
T02221,Blantyre,Southern,Fuel,10584.36,18,3,2,39.2,0
T02222,Rumphi,Northern,Airtime,31137.23,18,4,1,51.94,0
T02223,Rumphi,Northern,Grocery,19045.09,13,5,0,9.43,0
T02224,Mangochi,Southern,Grocery,21615.69,15,6,2,0.71,0
T02225,Mangochi,Southern,Restaurant,7196.41,11,4,0,0.0,0
T02226,Karonga,Northern,Grocery,26396.76,13,2,1,0.0,0
T02227,Lilongwe,Central,Airtime,206635.02,2,34,3,875.72,1
T02228,Thyolo,Southern,Grocery,9900.42,11,6,0,10.39,0
T02229,Karonga,Northern,Grocery,10823.71,14,2,0,25.59,0
T02230,Dedza,Central,Grocery,17909.29,21,5,0,52.69,0
T02231,Rumphi,Northern,Hardware,7419.23,16,1,0,30.3,0
T02232,Blantyre,Southern,Restaurant,36143.92,11,5,0,92.53,0
T02233,Rumphi,Northern,Airtime,7968.56,12,4,1,53.46,0
T02234,Salima,Central,Grocery,4616.23,6,4,0,2.06,0
T02235,Kasungu,Central,Grocery,44188.29,7,2,0,20.35,0
T02236,Blantyre,Southern,Fuel,10126.7,13,3,0,6.11,0
T02237,Kasungu,Central,Fuel,7929.69,12,1,0,24.16,0
T02238,Zomba,Southern,Fuel,9589.89,16,1,0,11.68,0
T02239,Lilongwe,Central,Fuel,699140.06,0,35,8,711.28,1
T02240,Thyolo,Southern,Fuel,13733.79,12,3,1,12.62,0
T02241,Rumphi,Northern,Grocery,7291.51,19,3,2,13.91,0
T02242,Mangochi,Southern,Restaurant,25690.38,19,1,0,52.95,0
T02243,Lilongwe,Central,Grocery,18209.7,19,3,2,36.07,0
T02244,Mangochi,Southern,Hardware,10718.17,11,3,2,38.56,0
T02245,Thyolo,Southern,Restaurant,13548.16,12,2,1,0.0,0
T02246,Mzuzu,Northern,Airtime,14591.57,9,2,1,3.9,0
T02247,Dedza,Central,Airtime,46112.19,21,7,0,7.92,0
T02248,Kasungu,Central,Restaurant,28903.11,12,2,1,0.0,0
T02249,Blantyre,Southern,Restaurant,6794.4,20,1,0,27.72,0
T02250,Blantyre,Southern,Airtime,27972.81,9,5,0,0.0,0
T02251,Salima,Central,Airtime,4425.22,14,4,1,0.75,0
T02252,Dedza,Central,Pharmacy,4148.62,11,1,0,21.37,0
T02253,Thyolo,Southern,Grocery,30751.02,13,1,0,55.48,0
T02254,Mzuzu,Northern,Fuel,16262.98,15,4,0,0.0,0
T02255,Mzimba,Northern,Grocery,15312.68,21,1,1,63.79,0
T02256,Thyolo,Southern,Restaurant,26774.87,9,1,1,46.72,0
T02257,Salima,Central,Grocery,328535.64,2,24,9,912.05,1
T02258,Mzimba,Northern,Fuel,39242.95,10,4,3,9.88,0
T02259,Dedza,Central,Restaurant,29459.93,11,3,1,26.84,0
T02260,Blantyre,Southern,Fuel,7643.93,11,2,2,58.24,0
T02261,Thyolo,Southern,Pharmacy,8165.95,17,3,0,26.72,0
T02262,Mzimba,Northern,Hardware,78266.8,7,3,0,51.56,0
T02263,Lilongwe,Central,Pharmacy,3483.5,19,2,0,0.0,0
T02264,Rumphi,Northern,Hardware,9362.56,16,2,1,0.0,0
T02265,Mzimba,Northern,Grocery,14610.54,7,2,0,20.75,0
T02266,Blantyre,Southern,Fuel,29276.42,11,1,1,14.57,0
T02267,Blantyre,Southern,Fuel,5187.69,15,1,3,0.0,0
T02268,Thyolo,Southern,Grocery,12368.79,20,1,0,33.81,0
T02269,Rumphi,Northern,Grocery,14795.07,9,4,2,24.65,0
T02270,Zomba,Southern,Fuel,55210.85,11,4,3,0.0,0
T02271,Karonga,Northern,Pharmacy,4720.77,6,2,1,0.0,0
T02272,Salima,Central,Pharmacy,27643.07,17,6,2,48.5,0
T02273,Rumphi,Northern,Grocery,22386.22,9,2,0,0.0,0
T02274,Thyolo,Southern,Fuel,49895.21,11,2,1,0.0,0
T02275,Karonga,Northern,Grocery,57988.62,20,3,0,35.53,0
T02276,Rumphi,Northern,Grocery,27626.43,8,4,0,34.49,0
T02277,Lilongwe,Central,Grocery,37069.68,13,2,1,36.06,0
T02278,Dedza,Central,Grocery,16417.98,20,2,0,27.71,0
T02279,Lilongwe,Central,Grocery,12771.14,21,3,0,16.1,0
T02280,Rumphi,Northern,Grocery,12733.02,16,4,1,0.09,0
T02281,Thyolo,Southern,Fuel,19704.51,13,2,1,31.64,0
T02282,Mzuzu,Northern,Fuel,56243.79,21,4,1,28.78,0
T02283,Rumphi,Northern,Pharmacy,8443.77,13,2,1,36.18,0
T02284,Lilongwe,Central,Grocery,94156.3,7,2,0,0.0,0
T02285,Mzuzu,Northern,Fuel,19707.13,8,1,1,0.0,0
T02286,Mzuzu,Northern,Airtime,3426.75,7,1,2,17.71,0
T02287,Blantyre,Southern,Fuel,20587.06,9,3,2,0.0,0
T02288,Zomba,Southern,Restaurant,6689.95,17,1,1,25.09,0
T02289,Thyolo,Southern,Grocery,20010.69,6,3,1,40.3,0
T02290,Mangochi,Southern,Grocery,13421.9,10,2,1,42.3,0
T02291,Zomba,Southern,Grocery,27541.94,7,4,2,5.91,0
T02292,Blantyre,Southern,Grocery,17328.21,7,4,0,12.68,0
T02293,Mzimba,Northern,Airtime,2435.4,7,4,1,0.0,0
T02294,Mzimba,Northern,Restaurant,25243.26,16,2,2,0.0,0
T02295,Lilongwe,Central,Grocery,239674.2,2,21,4,1126.47,1
T02296,Kasungu,Central,Hardware,10175.88,9,2,1,33.75,0
T02297,Kasungu,Central,Pharmacy,5840.99,17,3,0,0.0,0
T02298,Thyolo,Southern,Hardware,17165.32,18,5,1,31.36,0
T02299,Mzuzu,Northern,Hardware,4617.93,21,2,1,0.0,0
T02300,Mzuzu,Northern,Airtime,8980.81,14,3,1,0.0,0
T02301,Rumphi,Northern,Grocery,4050.21,10,4,1,0.0,0
T02302,Blantyre,Southern,Grocery,66188.94,16,5,1,0.0,0
T02303,Blantyre,Southern,Restaurant,14368.76,21,4,0,29.06,0
T02304,Dedza,Central,Hardware,6707.47,15,5,1,1.89,0
T02305,Karonga,Northern,Fuel,22531.65,9,3,2,39.04,0
T02306,Karonga,Northern,Grocery,13615.57,7,1,0,0.24,0
T02307,Thyolo,Southern,Fuel,6616.0,6,3,2,0.0,0
T02308,Rumphi,Northern,Grocery,140550.39,6,2,0,4.42,0
T02309,Rumphi,Northern,Grocery,33284.53,15,1,0,0.0,0
T02310,Karonga,Northern,Grocery,92942.91,12,6,0,0.0,0
T02311,Zomba,Southern,Pharmacy,2655.97,8,5,0,0.0,0
T02312,Mzuzu,Northern,Restaurant,19725.31,14,2,0,0.0,0
T02313,Karonga,Northern,Restaurant,55188.87,9,2,1,23.17,0
T02314,Dedza,Central,Hardware,22841.29,15,2,1,5.71,0
T02315,Lilongwe,Central,Airtime,30746.34,8,1,2,0.0,0
T02316,Blantyre,Southern,Hardware,34169.62,18,7,1,0.0,0
T02317,Blantyre,Southern,Airtime,5986.71,15,3,0,14.18,0
T02318,Thyolo,Southern,Airtime,29669.69,7,2,1,8.13,0
T02319,Lilongwe,Central,Airtime,209158.14,8,1,0,0.58,0
T02320,Rumphi,Northern,Grocery,38350.36,6,5,2,0.0,0
T02321,Mangochi,Southern,Restaurant,5073.57,20,5,1,4.12,0
T02322,Kasungu,Central,Pharmacy,24538.24,13,1,2,10.91,0
T02323,Salima,Central,Hardware,5930.71,19,2,2,25.7,0
T02324,Mzuzu,Northern,Pharmacy,4076.73,21,4,2,0.0,0
T02325,Blantyre,Southern,Restaurant,27957.52,16,3,0,23.51,0
T02326,Thyolo,Southern,Pharmacy,54920.23,21,9,1,45.59,0
T02327,Thyolo,Southern,Grocery,12659.27,14,6,0,54.55,0
T02328,Blantyre,Southern,Restaurant,17530.31,7,1,1,32.93,0
T02329,Mzuzu,Northern,Pharmacy,32814.93,13,3,1,19.17,0
T02330,Blantyre,Southern,Airtime,34815.4,11,4,0,0.0,0
T02331,Kasungu,Central,Pharmacy,7019.52,18,3,2,5.95,0
T02332,Mzuzu,Northern,Grocery,37685.22,16,5,0,62.8,0
T02333,Mzimba,Northern,Restaurant,16911.55,16,1,0,49.51,0
T02334,Kasungu,Central,Fuel,65381.14,1,35,6,607.04,1
