basket_id,item_name
B00950,Chicken
B00951,Soft Drink
B00951,Chicken
B00951,Soap
B00951,Water
B00951,Toothpaste
B00951,Biscuits
B00952,Biscuits
B00952,Bread
B00952,Milk
B00953,Cooking Oil
B00953,Tea
B00953,Bread
B00953,Rice
B00953,Soap
B00953,Milk
B00954,Water
B00954,Cooking Oil
B00954,Potatoes
B00954,Airtime1000
B00955,Soft Drink
B00955,Onions
B00955,Cooking Oil
B00955,Potatoes
B00955,Tea
B00955,Biscuits
B00956,Cooking Oil
B00956,Bread
B00956,Rice
B00956,Airtime2000
B00956,Milk
B00957,Biscuits
B00957,Cooking Oil
B00957,Potatoes
B00957,Tomatoes
B00957,Tea
B00957,Toothpaste
B00957,Sugar
B00957,Soap
B00957,Airtime1000
B00958,Onions
B00958,Cooking Oil
B00958,Potatoes
B00958,Tomatoes
B00958,Eggs
B00958,Tea
B00958,Airtime2000
B00958,Toothpaste
B00958,Biscuits
B00958,Airtime1000
B00958,Milk
B00959,Sugar
B00959,Tea
B00959,Airtime1000
B00960,Cooking Oil
B00960,Potatoes
B00960,Water
B00960,Likuni Phala
B00960,Toothpaste
B00961,Soft Drink
B00961,Cooking Oil
B00961,Tea
B00961,Airtime1000
B00962,Soft Drink
B00962,Beans
B00962,Rice
B00962,Airtime2000
B00962,Toothpaste
B00962,Soap
B00963,Soft Drink
B00963,Chicken
B00963,Eggs
B00963,Airtime2000
B00963,Sugar
B00963,Milk
B00964,Onions
B00964,Eggs
B00964,Water
B00964,Likuni Phala
B00964,Airtime1000
B00965,Onions
B00965,Chicken
B00965,Eggs
B00965,Water
B00965,Bread
B00965,Toothpaste
B00965,Biscuits
B00965,Milk
B00966,Cooking Oil
B00966,Eggs
B00966,Bread
B00966,Tea
B00966,Milk
B00967,Bread
B00967,Eggs
B00967,Tomatoes
B00968,Soft Drink
B00968,Potatoes
B00968,Bread
B00968,Toothpaste
B00968,Sugar
B00969,Onions
B00969,Cooking Oil
B00969,Potatoes
B00969,Tomatoes
B00969,Bread
B00969,Tea
B00969,Rice
B00969,Likuni Phala
B00969,Toothpaste
B00969,Sugar
B00969,Soap
B00969,Biscuits
B00969,Milk
B00970,Onions
B00970,Chicken
B00970,Potatoes
B00970,Beans
B00970,Bread
B00970,Tea
B00970,Biscuits
B00970,Milk
B00971,Onions
B00971,Cooking Oil
B00971,Water
B00971,Bread
B00971,Rice
B00971,Soap
B00971,Milk
B00972,Onions
B00972,Cooking Oil
B00972,Tomatoes
B00972,Beans
B00972,Bread
B00972,Likuni Phala
B00972,Sugar
B00972,Soap
B00973,Tomatoes
B00973,Beans
B00973,Bread
B00973,Likuni Phala
B00973,Milk
B00974,Cooking Oil
B00974,Tea
B00974,Rice
B00974,Toothpaste
B00974,Airtime1000
B00974,Milk
B00975,Beans
B00975,Likuni Phala
B00975,Chicken
B00976,Potatoes
B00976,Onions
B00976,Milk
B00977,Onions
B00977,Potatoes
B00977,Tomatoes
B00977,Bread
B00977,Toothpaste
B00977,Soap
B00978,Cooking Oil
B00978,Soap
B00978,Onions
B00978,Chicken
B00979,Sugar
B00979,Tomatoes
B00979,Likuni Phala
B00980,Sugar
B00980,Biscuits
B00980,Eggs
B00981,Chicken
B00981,Cooking Oil
B00981,Potatoes
B00981,Beans
B00981,Soap
B00981,Milk
B00982,Tea
B00982,Potatoes
B00982,Milk
B00983,Bread
B00983,Rice
B00983,Airtime2000
B00983,Likuni Phala
B00983,Toothpaste
B00983,Airtime1000
B00983,Milk
B00984,Sugar
B00984,Biscuits
B00984,Eggs
B00984,Toothpaste
B00985,Water
B00985,Tomatoes
B00985,Onions
B00985,Eggs
B00986,Potatoes
B00986,Eggs
B00986,Beans
B00986,Rice
B00986,Toothpaste
B00986,Soap
B00987,Sugar
B00987,Tea
B00987,Onions
B00988,Sugar
B00988,Biscuits
B00988,Chicken
B00989,Onions
B00989,Tomatoes
B00989,Bread
B00989,Airtime2000
B00989,Toothpaste
B00989,Soap
B00989,Milk
B00990,Chicken
B00990,Cooking Oil
B00990,Eggs
B00990,Bread
B00990,Tea
B00990,Toothpaste
B00990,Soap
B00990,Airtime1000
B00990,Milk
B00991,Chicken
B00991,Cooking Oil
B00991,Potatoes
B00991,Beans
B00991,Bread
B00991,Rice
B00991,Sugar
B00991,Biscuits
B00991,Milk
B00992,Soft Drink
B00992,Cooking Oil
B00992,Beans
B00992,Airtime2000
B00992,Biscuits
B00992,Airtime1000
B00993,Soft Drink
B00993,Potatoes
B00993,Eggs
B00993,Beans
B00993,Likuni Phala
B00993,Milk
B00994,Onions
B00994,Cooking Oil
B00994,Rice
B00994,Likuni Phala
B00994,Toothpaste
B00994,Soap
B00995,Potatoes
B00995,Airtime2000
B00995,Chicken
B00995,Milk
B00996,Water
B00996,Rice
B00997,Beans
B00997,Tea
B00997,Eggs
B00997,Airtime1000
B00998,Beans
B00998,Tea
B00998,Airtime2000
B00998,Chicken
B00999,Biscuits
B00999,Chicken
B00999,Toothpaste
B01000,Onions
B01000,Cooking Oil
B01000,Potatoes
B01000,Tomatoes
B01000,Water
B01000,Milk
B01001,Water
B01001,Biscuits
B01001,Beans
B01001,Chicken
B01002,Biscuits
B01002,Tea
B01002,Potatoes
B01003,Onions
B01003,Cooking Oil
B01003,Eggs
B01003,Tea
B01003,Airtime2000
B01003,Toothpaste
B01003,Sugar
B01003,Milk
B01004,Soft Drink
B01004,Chicken
B01004,Cooking Oil
B01004,Eggs
B01004,Toothpaste
B01004,Soap
B01005,Onions
B01006,Potatoes
B01006,Tomatoes
B01006,Eggs
B01006,Beans
B01006,Airtime2000
B01006,Airtime1000
B01007,Soft Drink
B01007,Onions
B01007,Cooking Oil
B01007,Tomatoes
B01007,Tea
B01007,Rice
B01007,Likuni Phala
B01007,Airtime1000
B01007,Milk
B01008,Soft Drink
B01008,Potatoes
B01008,Rice
B01008,Onions
B01009,Soft Drink
B01009,Potatoes
B01009,Tomatoes
B01009,Water
B01009,Bread
B01009,Tea
B01009,Toothpaste
B01009,Soap
B01009,Milk
B01010,Chicken
B01010,Water
B01010,Airtime2000
B01010,Toothpaste
B01010,Biscuits
B01011,Chicken
B01011,Eggs
B01011,Tea
B01011,Airtime2000
B01011,Milk
B01012,Chicken
B01012,Beans
B01012,Toothpaste
B01012,Soap
B01012,Airtime1000
B01012,Milk
B01013,Cooking Oil
B01013,Tomatoes
B01013,Beans
B01013,Bread
B01013,Toothpaste
B01013,Biscuits
B01013,Milk
B01014,Soft Drink
B01014,Chicken
B01014,Cooking Oil
B01014,Eggs
B01014,Bread
B01014,Rice
B01014,Milk
B01015,Beans
B01015,Bread
B01015,Likuni Phala
B01015,Biscuits
B01015,Milk
B01016,Airtime1000
B01016,Eggs
B01016,Likuni Phala
B01016,Toothpaste
B01017,Tea
B01017,Airtime1000
B01018,Cooking Oil
B01018,Potatoes
B01018,Beans
B01018,Tea
B01018,Bread
B01018,Likuni Phala
B01018,Toothpaste
B01018,Airtime1000
B01018,Milk
B01019,Chicken
B01019,Bread
B01019,Soap
B01019,Airtime1000
B01019,Milk
B01020,Soft Drink
B01020,Onions
B01020,Chicken
B01020,Eggs
B01020,Tomatoes
B01020,Likuni Phala
B01020,Toothpaste
B01020,Biscuits
B01020,Airtime1000
B01021,Onions
B01021,Potatoes
B01021,Eggs
B01021,Beans
B01021,Bread
B01021,Toothpaste
B01022,Water
B01022,Toothpaste
B01022,Rice
B01022,Milk
B01023,Eggs
B01023,Tomatoes
B01024,Cooking Oil
B01024,Eggs
B01024,Rice
B01024,Likuni Phala
B01024,Toothpaste
B01025,Toothpaste
B01025,Airtime1000
B01025,Likuni Phala
B01025,Milk
B01026,Soft Drink
B01026,Potatoes
B01026,Airtime2000
B01026,Toothpaste
B01026,Sugar
B01026,Soap
B01027,Bread
B01027,Milk
B01028,Tea
B01028,Bread
B01028,Likuni Phala
B01028,Biscuits
B01028,Milk
B01029,Cooking Oil
B01029,Potatoes
B01029,Eggs
B01029,Tea
B01029,Likuni Phala
B01029,Airtime1000
B01029,Milk
B01030,Cooking Oil
B01030,Eggs
B01030,Airtime2000
B01031,Onions
B01031,Sugar
B01031,Biscuits
B01031,Airtime1000
B01031,Milk
B01032,Soft Drink
B01032,Onions
B01032,Tomatoes
B01032,Eggs
B01032,Beans
B01032,Bread
B01032,Airtime2000
B01032,Toothpaste
B01032,Milk
B01033,Soft Drink
B01033,Onions
B01033,Water
B01033,Rice
B01033,Likuni Phala
B01033,Biscuits
B01034,Onions
B01034,Bread
B01034,Airtime2000
B01034,Soap
B01034,Milk
B01035,Onions
B01035,Tomatoes
B01035,Water
B01035,Tea
B01035,Rice
B01035,Toothpaste
B01035,Sugar
B01035,Soap
B01035,Milk
B01036,Cooking Oil
B01036,Tea
B01036,Rice
B01036,Toothpaste
B01036,Sugar
B01036,Soap
B01036,Milk
B01037,Water
B01037,Tea
B01037,Airtime2000
B01037,Likuni Phala
B01037,Airtime1000
B01038,Soft Drink
B01038,Toothpaste
B01038,Eggs
B01038,Milk
B01039,Cooking Oil
B01039,Water
B01039,Rice
B01039,Likuni Phala
B01039,Airtime1000
B01040,Cooking Oil
B01040,Rice
B01040,Likuni Phala
B01040,Sugar
B01040,Biscuits
B01041,Soft Drink
B01041,Eggs
B01041,Toothpaste
B01041,Soap
B01041,Milk
B01042,Soft Drink
B01042,Toothpaste
B01043,Soft Drink
B01043,Chicken
B01043,Cooking Oil
B01043,Water
B01043,Beans
B01043,Rice
B01043,Likuni Phala
B01044,Onions
B01044,Chicken
B01044,Cooking Oil
B01044,Toothpaste
B01044,Soap
B01045,Soft Drink
B01045,Onions
B01045,Chicken
B01045,Eggs
B01045,Water
B01045,Bread
B01045,Toothpaste
B01045,Biscuits
B01045,Milk
B01046,Onions
B01046,Potatoes
B01046,Bread
B01046,Likuni Phala
B01046,Sugar
B01046,Biscuits
B01047,Cooking Oil
B01047,Rice
B01047,Toothpaste
B01047,Sugar
B01047,Soap
B01047,Milk
B01048,Onions
B01048,Potatoes
B01048,Tomatoes
B01048,Water
B01048,Rice
B01048,Biscuits
B01048,Airtime1000
B01049,Chicken
B01049,Onions
B01049,Potatoes
B01049,Tomatoes
B01049,Beans
B01049,Bread
B01049,Rice
B01049,Biscuits
B01049,Milk
B01050,Onions
B01050,Cooking Oil
B01050,Eggs
B01050,Tomatoes
B01050,Water
B01050,Bread
B01050,Biscuits
B01050,Airtime1000
B01050,Milk
B01051,Soft Drink
B01051,Onions
B01051,Tomatoes
B01051,Water
B01051,Likuni Phala
B01051,Toothpaste
B01052,Sugar
B01052,Biscuits
B01052,Onions
B01053,Soft Drink
B01053,Cooking Oil
B01053,Potatoes
B01053,Beans
B01053,Tea
B01054,Soap
B01054,Toothpaste
B01054,Onions
B01054,Milk
B01055,Cooking Oil
B01055,Water
B01055,Toothpaste
B01055,Sugar
B01055,Soap
B01056,Chicken
B01056,Tomatoes
B01056,Beans
B01056,Bread
B01056,Sugar
B01056,Biscuits
B01056,Milk
B01057,Beans
B01057,Soap
B01057,Milk
B01058,Onions
B01058,Cooking Oil
B01058,Tomatoes
B01058,Bread
B01058,Toothpaste
B01058,Soap
B01058,Milk
B01059,Onions
B01059,Water
B01059,Beans
B01059,Tea
B01059,Rice
B01059,Airtime2000
B01059,Likuni Phala
B01059,Toothpaste
B01059,Sugar
B01059,Soap
B01060,Water
B01060,Rice
B01060,Airtime1000
B01061,Chicken
B01061,Cooking Oil
B01061,Tomatoes
B01061,Tea
B01061,Airtime2000
B01061,Sugar
B01061,Biscuits
B01062,Chicken
B01062,Airtime2000
B01062,Likuni Phala
B01062,Toothpaste
B01062,Biscuits
B01062,Airtime1000
B01062,Milk
B01063,Potatoes
B01063,Beans
B01063,Likuni Phala
B01063,Biscuits
B01063,Milk
B01064,Soft Drink
B01064,Chicken
B01064,Onions
B01064,Potatoes
B01064,Tea
B01065,Cooking Oil
B01065,Rice
B01065,Airtime2000
B01065,Toothpaste
B01065,Sugar
B01065,Soap
B01066,Soft Drink
B01066,Onions
B01066,Cooking Oil
B01066,Tomatoes
B01066,Beans
B01066,Water
B01066,Tea
B01066,Toothpaste
B01066,Soap
B01067,Onions
B01067,Tomatoes
B01067,Water
B01067,Tea
B01067,Bread
B01067,Rice
B01067,Likuni Phala
B01067,Biscuits
B01067,Milk
B01068,Eggs
B01068,Onions
B01069,Eggs
B01069,Beans
B01069,Bread
B01069,Sugar
B01069,Soap
B01069,Milk
B01070,Cooking Oil
B01070,Potatoes
B01070,Eggs
B01070,Airtime2000
B01070,Toothpaste
B01070,Soap
B01070,Airtime1000
B01070,Milk
B01071,Cooking Oil
B01071,Airtime2000
B01071,Onions
B01072,Soft Drink
B01072,Chicken
B01072,Onions
B01072,Cooking Oil
B01072,Potatoes
B01072,Tomatoes
B01072,Beans
B01072,Bread
B01072,Rice
B01072,Tea
B01072,Toothpaste
B01072,Soap
B01072,Airtime1000
B01073,Onions
B01073,Cooking Oil
B01073,Tomatoes
B01073,Rice
B01073,Airtime2000
B01073,Airtime1000
B01074,Potatoes
B01074,Onions
B01074,Milk
B01075,Soft Drink
B01075,Onions
B01075,Potatoes
B01075,Eggs
B01075,Tomatoes
B01075,Tea
B01075,Rice
B01075,Likuni Phala
B01076,Onions
B01076,Beans
B01076,Bread
B01076,Toothpaste
B01076,Sugar
B01076,Airtime1000
B01076,Milk
B01077,Cooking Oil
B01077,Potatoes
B01077,Tomatoes
B01077,Beans
B01077,Rice
B01077,Airtime1000
B01077,Milk
B01078,Soft Drink
B01078,Cooking Oil
B01079,Onions
B01079,Cooking Oil
B01079,Tomatoes
B01079,Water
B01079,Beans
B01079,Tea
B01079,Toothpaste
B01079,Sugar
B01079,Biscuits
B01079,Milk
B01080,Chicken
B01080,Cooking Oil
B01080,Tomatoes
B01080,Eggs
B01080,Rice
B01080,Airtime2000
B01080,Toothpaste
B01080,Biscuits
B01080,Milk
B01081,Soft Drink
B01081,Onions
B01081,Cooking Oil
B01081,Tomatoes
B01081,Rice
B01081,Likuni Phala
B01081,Toothpaste
B01081,Sugar
B01081,Soap
B01081,Airtime1000
B01081,Milk
B01082,Eggs
B01082,Water
B01082,Tea
B01082,Likuni Phala
B01082,Airtime1000
B01083,Soft Drink
B01083,Tomatoes
B01083,Onions
B01083,Milk
B01084,Biscuits
B01084,Bread
B01084,Rice
B01085,Tea
B01085,Onions
B01085,Toothpaste
B01086,Beans
B01086,Eggs
B01086,Chicken
B01087,Soft Drink
B01087,Tea
B01087,Eggs
B01087,Milk
B01088,Beans
B01088,Tea
B01088,Rice
B01088,Airtime2000
B01088,Milk
B01089,Onions
B01089,Cooking Oil
B01089,Potatoes
B01089,Likuni Phala
B01089,Biscuits
B01090,Soft Drink
B01090,Cooking Oil
B01090,Potatoes
B01090,Bread
B01090,Rice
B01090,Sugar
B01090,Milk
B01091,Beans
B01091,Cooking Oil
B01092,Sugar
B01092,Biscuits
B01092,Onions
B01092,Chicken
B01093,Eggs
B01093,Tomatoes
B01093,Beans
B01093,Tea
B01093,Soap
B01093,Airtime1000
B01094,Potatoes
B01094,Bread
B01094,Tea
B01094,Airtime2000
B01094,Toothpaste
B01094,Milk
B01095,Tomatoes
B01095,Water
B01095,Rice
B01095,Likuni Phala
B01095,Toothpaste
B01095,Sugar
B01095,Airtime1000
B01096,Cooking Oil
B01096,Airtime1000
B01096,Airtime2000
B01096,Chicken
B01097,Onions
B01097,Chicken
B01097,Beans
B01097,Toothpaste
B01097,Airtime1000
B01098,Soft Drink
B01098,Onions
B01098,Potatoes
B01098,Airtime2000
B01098,Soap
B01099,Soft Drink
B01099,Onions
B01099,Cooking Oil
B01099,Tomatoes
B01099,Water
B01099,Toothpaste
B01099,Airtime1000
B01100,Soft Drink
B01100,Soap
B01100,Rice
B01101,Bread
B01101,Tea
B01101,Eggs
B01101,Milk
B01102,Potatoes
B01102,Bread
B01102,Airtime2000
B01102,Biscuits
B01102,Milk
B01103,Onions
B01103,Cooking Oil
B01103,Rice
B01103,Airtime2000
B01103,Biscuits
B01103,Milk
B01104,Eggs
B01104,Airtime2000
B01105,Cooking Oil
B01105,Potatoes
B01105,Bread
B01105,Tea
B01105,Toothpaste
B01106,Soft Drink
B01106,Chicken
B01106,Airtime2000
B01106,Biscuits
B01106,Airtime1000
B01106,Milk
B01107,Soft Drink
B01107,Onions
B01107,Cooking Oil
B01107,Water
B01107,Airtime2000
B01107,Toothpaste
B01107,Biscuits
B01107,Milk
B01108,Soft Drink
B01108,Onions
B01108,Cooking Oil
B01108,Beans
B01108,Airtime2000
B01108,Toothpaste
B01108,Soap
B01109,Tomatoes
B01109,Beans
B01109,Tea
B01109,Bread
B01109,Sugar
B01109,Soap
B01110,Onions
B01110,Tomatoes
B01110,Soap
B01110,Tea
B01110,Likuni Phala
B01110,Biscuits
B01110,Airtime1000
B01111,Cooking Oil
B01111,Rice
B01111,Airtime2000
B01111,Toothpaste
B01111,Airtime1000
B01111,Milk
B01112,Onions
B01112,Cooking Oil
B01112,Potatoes
B01112,Eggs
B01112,Beans
B01112,Airtime2000
B01112,Toothpaste
B01113,Soft Drink
B01113,Onions
B01113,Eggs
B01113,Tomatoes
B01113,Toothpaste
B01113,Soap
B01113,Milk
B01114,Cooking Oil
B01114,Tomatoes
B01114,Water
B01114,Bread
B01114,Sugar
B01114,Milk
B01115,Tea
B01115,Onions
B01115,Milk
B01116,Biscuits
B01116,Milk
B01117,Potatoes
B01117,Tomatoes
B01117,Water
B01117,Bread
B01117,Toothpaste
B01117,Biscuits
B01118,Onions
B01118,Cooking Oil
B01118,Potatoes
B01118,Beans
B01118,Water
B01118,Tea
B01118,Rice
B01118,Likuni Phala
B01118,Airtime1000
B01118,Milk
B01119,Onions
B01119,Tomatoes
B01119,Eggs
B01119,Beans
B01119,Toothpaste
B01119,Soap
B01120,Soft Drink
B01120,Eggs
B01120,Water
B01120,Beans
B01120,Airtime2000
B01120,Likuni Phala
B01120,Airtime1000
B01121,Chicken
B01121,Onions
B01121,Tomatoes
B01121,Bread
B01121,Tea
B01121,Rice
B01121,Sugar
B01122,Onions
B01122,Chicken
B01122,Cooking Oil
B01122,Tea
B01122,Likuni Phala
B01122,Milk
B01123,Soft Drink
B01123,Onions
B01123,Tomatoes
B01123,Airtime2000
B01123,Sugar
B01123,Soap
B01123,Milk
B01124,Potatoes
B01124,Eggs
B01124,Tea
B01124,Bread
B01124,Likuni Phala
B01124,Sugar
B01125,Chicken
B01125,Cooking Oil
B01125,Water
B01125,Tea
B01125,Toothpaste
B01125,Soap
B01126,Potatoes
B01126,Rice
B01126,Likuni Phala
B01127,Onions
B01127,Tomatoes
B01127,Bread
B01127,Airtime2000
B01127,Toothpaste
B01127,Airtime1000
B01127,Milk
B01128,Onions
B01128,Tomatoes
B01128,Bread
B01128,Rice
B01128,Biscuits
B01128,Milk
B01129,Chicken
B01129,Onions
B01129,Tomatoes
B01129,Water
B01129,Airtime2000
B01129,Likuni Phala
B01129,Biscuits
B01130,Beans
B01130,Soap
B01130,Likuni Phala
B01130,Toothpaste
B01131,Water
B01131,Cooking Oil
B01132,Chicken
B01132,Potatoes
B01132,Water
B01132,Beans
B01132,Rice
B01132,Airtime1000
B01133,Water
B01133,Biscuits
B01133,Bread
B01133,Milk
B01134,Onions
B01134,Cooking Oil
B01134,Tomatoes
B01134,Tea
B01134,Toothpaste
B01134,Airtime1000
B01135,Sugar
B01135,Cooking Oil
B01135,Likuni Phala
B01135,Toothpaste
B01136,Onions
B01136,Eggs
B01136,Beans
B01136,Sugar
B01136,Milk
B01137,Onions
B01137,Tomatoes
B01137,Water
B01137,Likuni Phala
B01137,Soap
B01138,Soap
B01138,Toothpaste
B01138,Airtime2000
B01138,Milk
B01139,Beans
B01139,Bread
B01139,Toothpaste
B01139,Sugar
B01139,Milk
B01140,Soap
B01140,Cooking Oil
B01141,Water
B01141,Tea
B01141,Onions
B01141,Milk
B01142,Eggs
B01142,Likuni Phala
B01142,Onions
B01143,Soft Drink
B01143,Biscuits
B01143,Bread
B01143,Toothpaste
B01144,Soft Drink
B01144,Water
B01144,Likuni Phala
B01144,Milk
B01145,Sugar
B01145,Bread
B01145,Eggs
B01145,Chicken
B01146,Onions
B01146,Chicken
B01146,Potatoes
B01146,Tea
B01146,Biscuits
B01147,Tomatoes
B01147,Rice
B01147,Onions
B01147,Toothpaste
B01148,Soft Drink
B01148,Onions
B01148,Beans
B01148,Tea
B01148,Bread
B01148,Airtime2000
B01148,Milk
B01149,Onions
B01149,Potatoes
B01149,Tomatoes
B01149,Eggs
B01149,Water
B01149,Beans
B01149,Bread
B01149,Tea
B01149,Toothpaste
B01149,Sugar
B01149,Milk
B01150,Soft Drink
B01150,Onions
B01150,Cooking Oil
B01150,Tomatoes
B01150,Tea
B01150,Milk
B01151,Sugar
B01151,Cooking Oil
B01152,Soft Drink
B01152,Onions
B01152,Tomatoes
B01152,Rice
B01152,Milk
B01153,Onions
B01153,Tomatoes
B01153,Airtime2000
B01153,Airtime1000
B01153,Milk
B01154,Onions
B01154,Potatoes
B01154,Tea
B01154,Airtime2000
B01154,Toothpaste
B01154,Biscuits
B01154,Milk
B01155,Airtime1000
B01155,Onions
B01156,Beans
B01157,Chicken
B01157,Potatoes
B01157,Eggs
B01157,Rice
B01157,Airtime2000
B01157,Toothpaste
B01157,Sugar
B01157,Soap
B01158,Bread
B01159,Onions
B01159,Eggs
B01159,Tomatoes
B01159,Beans
B01159,Bread
B01159,Tea
B01159,Airtime2000
B01159,Sugar
B01159,Biscuits
B01159,Milk
B01160,Soft Drink
B01160,Chicken
B01160,Cooking Oil
B01160,Eggs
B01160,Beans
B01160,Water
B01161,Sugar
B01161,Airtime1000
B01161,Beans
B01161,Chicken
B01162,Beans
B01162,Soft Drink
B01162,Toothpaste
B01163,Soft Drink
B01163,Potatoes
B01163,Tea
B01163,Rice
B01163,Likuni Phala
B01163,Sugar
B01164,Cooking Oil
B01164,Potatoes
B01164,Bread
B01164,Toothpaste
B01164,Sugar
B01164,Biscuits
B01164,Airtime1000
B01164,Milk
B01165,Chicken
B01165,Tomatoes
B01165,Water
B01165,Sugar
B01165,Biscuits
B01166,Chicken
B01166,Potatoes
B01166,Beans
B01166,Bread
B01166,Rice
B01166,Likuni Phala
B01166,Toothpaste
B01166,Soap
B01166,Milk
B01167,Chicken
B01167,Onions
B01167,Tomatoes
B01167,Eggs
B01167,Water
B01167,Bread
B01167,Rice
B01167,Airtime2000
B01167,Tea
B01167,Milk
B01168,Beans
B01168,Potatoes
B01168,Rice
B01169,Chicken
B01169,Onions
B01169,Potatoes
B01169,Tomatoes
B01169,Bread
B01169,Rice
B01169,Airtime2000
B01169,Toothpaste
B01169,Soap
B01169,Airtime1000
B01170,Onions
B01170,Chicken
B01170,Eggs
B01170,Tomatoes
B01170,Rice
B01170,Airtime2000
B01170,Sugar
B01170,Airtime1000
B01170,Milk
B01171,Tea
B01171,Potatoes
B01172,Cooking Oil
B01172,Beans
B01172,Water
B01172,Tea
B01172,Toothpaste
B01173,Onions
B01173,Cooking Oil
B01173,Tomatoes
B01173,Bread
B01173,Toothpaste
B01173,Airtime1000
B01173,Milk
B01174,Airtime1000
B01174,Chicken
B01174,Milk
B01175,Biscuits
B01176,Cooking Oil
B01176,Eggs
B01176,Onions
B01176,Tomatoes
B01177,Cooking Oil
B01177,Onions
B01177,Chicken
B01178,Soft Drink
B01178,Bread
B01178,Sugar
B01178,Soap
B01178,Milk
B01179,Sugar
B01179,Cooking Oil
B01179,Chicken
B01180,Soft Drink
B01180,Onions
B01180,Tomatoes
B01180,Eggs
B01180,Likuni Phala
B01180,Biscuits
B01181,Beans
B01181,Chicken
B01182,Onions
B01182,Tomatoes
B01182,Likuni Phala
B01182,Toothpaste
B01182,Sugar
B01182,Biscuits
B01183,Cooking Oil
B01183,Milk
B01183,Onions
B01183,Toothpaste
B01184,Chicken
B01184,Cooking Oil
B01184,Beans
B01184,Bread
B01184,Rice
B01184,Likuni Phala
B01184,Biscuits
B01184,Milk
B01185,Water
B01185,Beans
B01186,Biscuits
B01186,Milk
B01186,Airtime2000
B01186,Toothpaste
B01187,Soft Drink
B01187,Onions
B01187,Beans
B01187,Biscuits
B01187,Milk
B01188,Cooking Oil
B01188,Potatoes
B01188,Tea
B01188,Rice
B01188,Likuni Phala
B01189,Beans
B01189,Rice
B01189,Airtime2000
B01189,Toothpaste
B01189,Biscuits
B01190,Soft Drink
B01190,Soap
B01190,Likuni Phala
B01191,Onions
B01191,Rice
B01191,Likuni Phala
B01191,Toothpaste
B01191,Biscuits
B01192,Onions
B01193,Bread
B01193,Airtime1000
B01193,Airtime2000
B01193,Milk
B01194,Chicken
B01194,Cooking Oil
B01194,Tomatoes
B01194,Bread
B01194,Rice
B01194,Likuni Phala
B01194,Toothpaste
B01194,Milk
B01195,Likuni Phala
B01195,Chicken
B01196,Beans
B01196,Tea
B01196,Eggs
B01196,Rice
B01197,Soft Drink
B01197,Onions
B01197,Cooking Oil
B01197,Beans
B01197,Soap
B01197,Airtime1000
B01198,Sugar
B01198,Soap
B01198,Tomatoes
B01198,Milk
B01199,Potatoes
B01199,Water
B01199,Bread
B01199,Airtime2000
B01199,Likuni Phala
B01199,Toothpaste
B01200,Tea
B01200,Bread
B01200,Rice
B01200,Sugar
B01200,Biscuits
B01200,Airtime1000
B01200,Milk
B01201,Beans
B01201,Tea
B01201,Rice
B01201,Milk
B01202,Soft Drink
B01202,Onions
B01202,Tomatoes
B01202,Beans
B01202,Tea
B01202,Airtime2000
B01202,Toothpaste
B01202,Soap
B01202,Biscuits
B01203,Airtime2000
B01204,Tea
B01204,Airtime1000
B01205,Soft Drink
B01205,Chicken
B01205,Cooking Oil
B01205,Beans
B01205,Rice
B01205,Airtime2000
B01205,Likuni Phala
B01205,Sugar
B01206,Beans
B01206,Soap
B01206,Airtime2000
B01207,Beans
B01207,Bread
B01207,Tomatoes
B01207,Onions
B01208,Cooking Oil
B01208,Tomatoes
B01209,Sugar
B01209,Cooking Oil
B01209,Rice
B01209,Onions
B01210,Onions
B01210,Cooking Oil
B01210,Potatoes
B01210,Tomatoes
B01210,Toothpaste
B01210,Sugar
B01210,Biscuits
B01211,Soft Drink
B01211,Cooking Oil
B01211,Tomatoes
B01211,Bread
B01211,Tea
B01211,Airtime2000
B01211,Toothpaste
B01211,Sugar
B01211,Airtime1000
B01211,Milk
B01212,Onions
B01212,Beans
B01212,Bread
B01212,Airtime2000
B01212,Milk
B01213,Water
B01213,Soap
B01213,Chicken
B01213,Milk
B01214,Onions
B01214,Tomatoes
B01214,Eggs
B01214,Bread
B01214,Toothpaste
B01214,Soap
B01214,Milk
B01215,Onions
B01215,Cooking Oil
B01215,Eggs
B01215,Bread
B01215,Biscuits
B01215,Airtime1000
B01215,Milk
B01216,Soft Drink
B01216,Cooking Oil
B01216,Potatoes
B01216,Eggs
B01216,Rice
B01216,Toothpaste
B01216,Soap
B01216,Milk
B01217,Soft Drink
B01217,Soap
B01217,Tomatoes
B01217,Onions
B01218,Soft Drink
B01218,Chicken
B01218,Onions
B01218,Potatoes
B01218,Tomatoes
B01218,Soap
B01218,Airtime1000
B01219,Water
B01219,Airtime1000
B01220,Soft Drink
B01220,Beans
B01220,Bread
B01220,Toothpaste
B01220,Biscuits
B01220,Milk
B01221,Chicken
B01221,Potatoes
B01221,Eggs
B01221,Bread
B01221,Milk
B01222,Cooking Oil
B01222,Eggs
B01222,Rice
B01222,Airtime2000
B01222,Sugar
B01222,Airtime1000
B01222,Milk
B01223,Bread
B01223,Airtime2000
B01223,Biscuits
B01223,Airtime1000
B01223,Milk
B01224,Soft Drink
B01224,Onions
B01224,Cooking Oil
B01224,Potatoes
B01224,Tomatoes
B01224,Eggs
B01224,Bread
B01224,Tea
B01224,Soap
B01224,Airtime1000
